x,y,z,old,d
141,76,271,10.94498843,6.94498843
403,473,316,13.51775153,9.51775153
122,412,488,9.648005881,5.648005881
75,405,365,9.239737151,5.239737151
58,356,487,9.173169629,5.173169629
422,75,476,11.45085185,7.45085185
65,498,396,9.257806188,5.257806188
430,7,238,13.35590212,9.35590212
376,243,496,13.51775153,9.51775153
406,29,76,13.23124495,9.23124495
93,16,408,11.47641128,7.47641128
241,495,469,6.325070303,2.325070303
333,95,265,14.74503741,10.74503741
230,188,217,9.950779828,5.950779828
3,314,156,11.0623691,7.0623691
479,119,460,12.51147664,8.51147664
312,43,357,13.48639187,9.48639187
207,347,381,10.00009522,6.00009522
78,260,294,9.856199828,5.856199828
68,60,113,11.09281588,7.09281588
70,331,8,14.22997899,10.22997899
258,252,165,14.22997899,10.22997899
381,283,472,14.74503741,10.74503741
18,246,250,10.77839878,6.77839878
177,28,14,10.25274789,6.25274789
228,104,456,10.05734927,6.05734927
283,438,192,13.10115049,9.10115049
311,257,118,12.76636633,8.76636633
51,203,449,9.837677847,5.837677847
464,317,236,13.35590212,9.35590212
359,86,30,13.06411275,9.06411275
454,389,186,13.23124495,9.23124495
391,24,99,14.76954301,10.76954301
253,477,141,13.06411275,9.06411275
442,262,5,14.76954301,10.76954301
234,202,416,9.023459815,5.023459815
106,6,310,10.56347818,6.56347818
411,497,195,12.69024863,8.69024863
494,118,312,12.44443787,8.44443787
158,248,238,10.89536177,6.89536177
37,449,459,9.762895124,5.762895124
255,449,453,12.51147664,8.51147664
485,333,446,13.48639187,9.48639187
317,429,204,14.36784156,10.36784156
442,315,404,12.44443787,8.44443787
104,474,311,8.724230786,4.724230786
17,376,397,8.603208099,4.603208099
442,464,35,14.67413045,10.67413045
43,59,49,11.01143277,7.01143277
19,436,213,13.10115049,9.10115049
453,27,125,12.69024863,8.69024863
171,326,427,8.915605154,4.915605154
348,145,228,14.36784156,10.36784156
383,190,300,11.0623691,7.0623691
97,359,92,12.76636633,8.76636633
497,249,267,14.22997899,10.22997899
