x,y,z,old,d
92,35,92,69.4118317,64.4118317
416,145,395,119.1334235,114.1334235
223,12,137,59.69004013,54.69004013
164,42,197,57.90733207,52.90733207
138,76,372,94.15740497,89.15740497
267,385,339,74.8340121,69.8340121
14,10,258,57.020158,52.020158
327,329,355,61.04458635,56.04458635
444,215,339,86.59613928,81.59613928
70,50,169,45.25129051,40.25129051
458,400,351,83.07174596,78.07174596
81,436,310,56.98345657,51.98345657
270,91,375,60.83810499,55.83810499
118,338,54,46.19216644,41.19216644
133,324,445,59.19203457,54.19203457
281,437,229,92.40300977,87.40300977
375,195,316,111.3375718,106.3375718
291,117,373,98.43260426,93.43260426
105,426,73,87.18338743,82.18338743
478,157,38,86.88945933,81.88945933
190,487,434,53.38702129,48.38702129
268,175,476,60.00328608,55.00328608
37,70,385,63.17835553,58.17835553
32,87,178,27.08988931,22.08988931
425,446,387,75.32175243,70.32175243
385,34,129,86.9765066,81.9765066
450,97,476,90.7297137,85.7297137
46,87,445,69.11781026,64.11781026
80,434,438,65.35037177,60.35037177
22,296,229,41.99817429,36.99817429
208,209,107,104.2681035,99.26810348
316,393,206,73.39211408,68.39211408
389,187,486,110.9987544,105.9987544
469,266,486,97.36898036,92.36898036
167,58,296,74.52204078,69.52204078
373,421,172,90.77767772,85.77767772
160,295,162,44.83678714,39.83678714
259,207,200,73.92432764,68.92432764
212,306,287,98.54899083,93.54899083
366,253,231,82.18918918,77.18918918
280,284,309,102.2379866,97.23798656
497,406,51,99.0897663,94.0897663
290,500,126,76.90241499,71.90241499
38,322,220,37.95907273,32.95907273
79,85,253,40.91587337,35.91587337
82,433,394,54.14894993,49.14894993
26,263,121,71.18422958,66.18422958
169,246,392,79.23175771,74.23175771
139,383,380,66.83792364,61.83792364
101,162,356,43.71513088,38.71513088
417,397,412,87.01560488,82.01560488
420,119,268,80.88915211,75.88915211
407,432,309,61.18304733,56.18304733
389,111,448,87.36047477,82.36047477
130,332,233,63.1822355,58.1822355
163,120,190,82.39655294,77.39655294
392,205,201,78.41229411,73.41229411
222,11,364,112.5352775,107.5352775
291,37,340,107.52541,102.52541
52,341,50,44.32613081,39.32613081
186,383,125,54.43140309,49.43140309
303,468,425,50.49320224,45.49320224
446,454,127,48.57423546,43.57423546
338,419,293,80.1337542,75.1337542
131,97,391,83.82759888,78.82759888
67,216,120,63.76551097,58.76551097
191,436,197,83.57586585,78.57586585
317,241,400,61.95442358,56.95442358
