x,y,z,old,d
143,310,50,96.06817312,86.06817312
233,24,59,101.937514,91.93751404
383,358,86,181.8626974,171.8626974
411,444,242,179.2433514,169.2433514
281,45,419,130.308109,120.308109
181,147,323,86.4893598,76.4893598
316,127,49,116.743985,106.743985
291,183,81,120.9229253,110.9229253
317,495,234,160.6576588,150.6576588
422,292,174,198.3894267,188.3894267
474,15,380,188.0749904,178.0749904
492,184,166,195.1748148,185.1748148
163,137,47,126.2720675,116.2720675
271,285,232,104.7063757,94.70637569
400,38,292,188.9818118,178.9818118
412,226,287,182.4088902,172.4088902
29,486,96,60.43901601,50.43901601
366,204,26,175.5949096,165.5949096
52,324,391,81.72531738,71.72531738
81,374,409,87.06224058,77.06224058
477,436,217,215.7385621,205.7385621
183,277,446,127.9319881,117.9319881
258,90,459,129.6172036,119.6172036
308,196,158,141.7991872,131.7991872
227,83,3,130.9314861,120.9314861
402,311,122,154.7102718,144.7102718
407,126,275,140.9756485,130.9756485
447,464,143,159.5556971,149.5556971
148,218,469,86.33402982,76.33402982
472,204,61,193.3337226,183.3337226
113,302,406,77.86802898,67.86802898
86,351,359,81.64686951,71.64686951
265,358,39,111.7133863,101.7133863
223,408,105,123.8398749,113.8398749
136,73,147,77.93614623,67.93614623
139,9,164,81.49391049,71.49391049
232,485,449,126.3429121,116.3429121
482,393,404,191.3146216,181.3146216
226,469,120,114.5628472,104.5628472
131,403,139,83.0024001,73.0024001
318,141,302,139.3572029,129.3572029
106,437,181,102.3145549,92.31455489
20,374,216,81.52386599,71.52386599
185,278,280,102.7597599,92.75975987
87,333,23,79.79390612,69.79390612
140,329,244,102.2973867,92.29738674
37,400,188,71.56972025,61.56972025
127,217,376,62.29003931,52.29003931
165,438,436,95.20650004,85.20650004
302,338,20,122.6457801,112.6457801
208,317,319,98.08501536,88.08501536
474,479,292,190.0363298,180.0363298
363,264,482,156.4359071,146.4359071
406,486,111,186.8377146,176.8377146
456,408,227,188.455769,178.455769
294,424,252,134.0293283,124.0293283
99,477,124,91.638961,81.638961
198,158,22,86.34426619,76.34426619
124,285,317,120.9590921,110.9590921
298,294,102,130.7904669,120.7904669
27,425,316,86.62722196,76.62722196
118,392,374,106.2307818,96.23078176
430,159,102,195.3900181,185.3900181
404,273,424,147.3836466,137.3836466
152,64,122,126.9283518,116.9283518
141,186,16,91.68920776,81.68920776
348,487,419,129.7315569,119.7315569
297,42,78,137.0793895,127.0793895
434,392,163,187.8100936,177.8100936
25,10,343,69.96540433,59.96540433
393,408,23,175.2684655,165.2684655
497,72,424,181.8690192,171.8690192
351,188,270,168.4121766,158.4121766
209,438,198,113.5241935,103.5241935
423,465,309,164.5478456,154.5478456
401,368,276,165.4308585,155.4308585
8,82,37,40.91724155,30.91724155
389,69,497,157.565542,147.565542
249,498,115,109.0531984,99.05319836
50,406,414,75.02379369,65.02379369
405,132,328,165.7568799,155.7568799
462,127,134,215.0358763,205.0358763
349,60,26,161.2793367,151.2793367
311,287,417,142.8349201,132.8349201
190,308,16,110.9559022,100.9559022
41,235,305,69.84579937,59.84579937
204,23,98,98.09439199,88.09439199
75,423,497,84.3498751,74.3498751
287,494,222,149.4425762,139.4425762
229,184,381,118.3989545,108.3989545
185,59,203,107.0330668,97.03306676
381,97,467,169.0760287,159.0760287
109,63,291,104.6319578,94.63195781
34,350,188,81.16043485,71.16043485
217,258,235,135.4058332,125.4058332
367,369,295,145.740709,135.740709
412,140,168,212.356472,202.356472
236,439,445,120.521087,110.521087
424,253,290,169.3999083,159.3999083
88,436,438,54.88143425,44.88143425
169,62,281,118.4022037,108.4022037
273,81,216,146.3205884,136.3205884
39,453,137,54.41710356,44.41710356
1,326,88,70.93614942,60.93614942
338,62,361,155.204729,145.204729
418,215,328,176.3400334,166.3400334
254,392,239,116.1287474,106.1287474
233,147,191,114.0828575,104.0828575
331,441,80,119.2277061,109.2277061
298,181,481,133.4860036,123.4860036
203,40,479,93.61341827,83.61341827
93,28,104,76.07464692,66.07464692
474,257,430,220.1258116,210.1258116
300,316,437,158.1200714,148.1200714
454,74,186,176.3710781,166.3710781
164,173,90,129.7683361,119.7683361
404,253,102,198.1615618,188.1615618
420,337,480,177.4593427,167.4593427
217,175,78,100.087114,90.08711399
230,481,341,130.7723319,120.7723319
162,346,177,120.724649,110.724649
459,478,9,202.2687298,192.2687298
382,353,481,191.9209668,181.9209668
263,455,374,156.4467421,146.4467421
264,132,186,139.5701054,129.5701054
269,424,203,113.9987258,103.9987258
162,257,110,103.8172531,93.81725312
423,455,48,178.854855,168.854855
230,343,348,144.0440867,134.0440867
50,44,387,66.01467547,56.01467547
279,444,465,142.247178,132.247178
495,212,92,185.637206,175.637206
33,226,144,69.23605805,59.23605805
256,121,83,126.7686135,116.7686135
168,117,416,99.94395394,89.94395394
